N,nbFun,estParam,counteval,success,nbSplit,nbMerge,dt,ft,cdiv,recovery,tooYoung,mud,maxV
18, 2, maxV, 9732.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 2, maxV, 9732.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 2, maxV, 8964.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 2, maxV, 9732.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 2, maxV, 9732.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1

18, 2, maxV, 9732.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 2, maxV, 9732.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
19, 2, maxV, 10320.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
16, 2, maxV, 8964.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
16, 2, maxV, 8964.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
18, 2, maxV, 9732.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 2, maxV, 8964.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 2, maxV, 8964.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
16, 2, maxV, 8964.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 3, maxV, 11772.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
18, 0, maxV, 3936.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14652.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
16, 2, maxV, 8964.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 3, maxV, 11772.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 3, maxV, 11772.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
16, 2, maxV, 8964.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
16, 3, maxV, 11772.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 1, maxV, 14712.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19524.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
16, 3, maxV, 11772.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14652.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
16, 1, maxV, 14712.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 2, maxV, 9108.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 3, maxV, 11772.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 3, maxV, 11772.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
16, 1, maxV, 14712.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19524.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
18, 1, maxV, 18516.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
16, 1, maxV, 14712.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
16, 1, maxV, 14712.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
16, 1, maxV, 14712.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
18, 3, maxV, 14052.000000, 1, 0, 0, 2.173588, 2.417872, 0.500000, 10, 10, 3, 1
16, 1, maxV, 14712.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
17, 1, maxV, 16260.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
16, 3, maxV, 11772.000000, 1, 0, 0, 2.091140, 1.817216, 0.500000, 10, 10, 3, 1
17, 3, maxV, 12480.000000, 1, 0, 0, 2.133577, 2.099898, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3936.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9972.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9840.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 1, maxV, 18612.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3900.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3900.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3900.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10464.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9972.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9972.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9972.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14568.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9972.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15120.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14568.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14568.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15120.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19788.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19788.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3984.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11037.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4164.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14760.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10836.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9804.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10836.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10836.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15180.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9804.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15180.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14760.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9804.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15180.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10836.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10836.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10836.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15180.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10836.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 3, maxV, 17212.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3960.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15180.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4272.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4272.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4272.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 3, maxV, 17212.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4272.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4272.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 1, maxV, 24739.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 0, maxV, 4563.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14760.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 0, maxV, 4272.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14760.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9912.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10752.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14760.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 1, maxV, 21684.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10752.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14760.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10836.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14760.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10752.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15180.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 1, maxV, 24739.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 1, maxV, 21684.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 0, maxV, 3960.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19428.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19428.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10752.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 3, maxV, 17576.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10752.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10752.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19428.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10752.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 3, maxV, 17576.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19428.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19428.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15888.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 1, maxV, 21684.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9912.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9804.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9912.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 3, maxV, 14568.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
19, 1, maxV, 19428.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
21, 3, maxV, 17576.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 2, maxV, 10752.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
21, 1, maxV, 24739.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9912.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
21, 2, maxV, 11063.000000, 1, 0, 0, 2.281493, 3.604306, 0.500000, 10, 10, 3, 1
20, 3, maxV, 15888.000000, 1, 0, 0, 2.247340, 3.168000, 0.500000, 10, 10, 3, 1
19, 2, maxV, 9804.000000, 1, 0, 0, 2.211435, 2.773214, 0.500000, 10, 10, 3, 1
